store,id,public_id,is_active,publication_status,raw_title,job_title,url,application_url,department,location,workplace_address,salary_range,description,duration,hours,availability,academic_course,academic_workload,academic_office_hours,academic_supervisor,academic_appointment_type,academic_schedule,academic_term,benefits,required_skills,experience_requirements,education_requirements,license_requirements,language_requirements,certification_requirements,software_requirements,medical_requirements,responsibility_tags,qualification_tags,quality_flags
"archive","Lead-Coordinator--Event-Management_JR30490","4070","0","fully_parsed","","Lead Coordinator, Event Management","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/725-Parkdale---TOH-Civic/Lead-Coordinator--Event-Management_JR30490","","Office of Continuing Professional Development","Ottawa, ON","","$72,437-$91,502 year","## Overview\nPlans, manages and promotes events that engage alumni, raise awareness in the community, foster ties between strategic partners and the academic community, and support recruitment, fundraising and research activities.\n\n## Responsibilities\n- Plan and design on- and off-campus events for the faculty or service, including discussing with clients, identifying requirements and deadlines, setting budgets, and coordinating all steps.\n- Organize and manage event logistics: reservations, rentals, registration, invitations, catering, equipment installation, space setup.\n- Supervise event run, resolve issues, welcome guests, act as University representative and host.\n- Hire, train, coordinate, and supervise volunteers and caterers.\n- Manage event budgets within limits, complying with policies and procedures.\n- Participate in planning and designing marketing plans for events to maximize stakeholder awareness and participation.\n\n## Qualifications\n- 5+ years — A similar role\n- Proven ability to formulate creative ideas and analyze, evaluate, and negotiate details to create successful events.\n- Strong interpersonal and communication skills.\n- Excellent problem-solving skills.\n- Ability to work under pressure and meet strict deadlines.\n- Self-reliance and good judgment.\n- Project management experience.\n- Experience supervising teams and volunteers.\n- Knowledge of budget management policies and practices.\n- Strong organizational skills.\n- Knowledge of computer systems and software: Windows, word processors, web applications, graphic design software, social media platforms, spreadsheets, databases, presentation software, internet browsers, email.","12 months","","","","","","","","","","[]","[""word processors"",""web applications"",""graphic design software"",""social media platforms"",""spreadsheets"",""databases"",""presentation software"",""internet browsers"",""email""]","[""5+ years""]","[""College diploma in marketing, event management, fundraising, or communications""]","[]","[""English"",""French"",""Bilingual""]","","[""Windows""]","","","","[""description_over_500_chars"",""description_over_1000_chars""]"
"archive","Lead-Coordinator--Event-Management_JR34632","1476","0","fully_parsed","","Lead Coordinator, Event Management","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/Lead-Coordinator--Event-Management_JR34632","","Student Affairs","Ottawa, ON","","$72,437-$91,502 year","## Overview\nPlans, manages and promotes events that engage alumni, raise awareness in the community, foster ties between strategic partners and the academic community, and support recruitment, fundraising and research activities.\n\n## Responsibilities\n- Plans events: Plans and designs, for the entire faculty or service, various on- and off- campus events that engage alumni, raise awareness in the community, build ties between strategic partners and the academic community, and support recruitment, fundraising and research activities. To this end, discusses with clients, identifies requirements and deadlines, sets budgets, plans and coordinates all the steps required to conduct the event.\n- Manages events: Organizes and manages all the logistics surrounding events, such as reservations, rentals, registration and invitations, catering services, equipment installation and set up of spaces. Supervises the running of these events and remains available to resolve any problems that might arise. Welcomes guests and acts as University representative and host for each event.\n- Supervises others: Hires and trains individuals, such as volunteers and caterers, and coordinates and supervises their work to ensure that they carry out their duties as directed and to the required standard.\n- Manages budgets: Manages budgets related to the organization and running of events, while staying within budget limits and complying with related policies, regulations and procedures.\n- Advertising: Participates in planning and designing the marketing plans required to conduct events and maximize stakeholder awareness and participation.\n- Quality assurance: Develops performance indicators and monitors performance by conducting consultations and surveys in order to maximize event effectiveness. Analyzes results and makes improvements to optimize event protocols. Writes reports, summaries and post-event evaluations to ensure that each event has met its objectives.\n- Communication and liaison: Establishes and maintains effective working relationships with suppliers and with internal and external partners to ensure that the events for which the incumbent is responsible run smoothly.\n\n## Qualifications\n- 5+ years — A similar role\n- Bilingualism – French and English (spoken and written), to be considered for this position, candidates must be rated at the Low Advanced proficiency level or higher for both oral comprehension and reading comprehension in their second official language. The rating is determined by a proficiency test designed by the Official Languages and Bilingualism Institute.\n- Proven ability to formulate creative ideas and to analyze, evaluate and negotiate details to create a successful event\n- Strong interpersonal and communication skills\n- Excellent problem-solving skills\n- Ability to work well under pressure and meet strict deadlines\n- Self-reliance and good judgment\n- Project management experience\n- Experience in supervising teams and volunteers\n- Knowledge of budget management policies and practices\n- Strong organizational skills\n- Knowledge of computer systems and software such as Windows, word processors, web applications and graphic design software, social media platforms, spreadsheets, databases, presentation software, internet browsers and email\n\n## Nice to Have\nNone specified.\n\n## Compensation & Benefits\n- Salary Grade: SSUO Grade 09\n- Hours per week: 35\n- Union Affiliation: SSUO\n- Benefits: pension, health, dental (implied from union position and typical university benefits)","13 months","","","","","","","","","","[""pension"",""health"",""dental""]","[]","[""5+ years""]","[""College diploma in marketing, event management, fundraising, or communications""]","[]","[""Bilingual""]","","[""Windows""]","","","","[""description_over_500_chars"",""description_over_1000_chars""]"
"archive","Lead-Coordinator--Event-Management_JR37658-1","2593","0","fully_parsed","","Lead Coordinator, Event Management","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/Lead-Coordinator--Event-Management_JR37658-1","","Student Affairs, Client Relations, Reservations & Conventions","Ottawa, ON","","$72,437-$91,502 year","## Overview\nPlans, manages and promotes events that engage alumni, raise awareness in the community, foster ties between strategic partners and the academic community, and support recruitment, fundraising and research activities.\n\n## Responsibilities\n- Plan and design on- and off-campus events, including discussing with clients, identifying requirements and deadlines, setting budgets, and coordinating all steps\n- Manage event logistics: reservations, rentals, registration, invitations, catering, equipment installation and setup\n- Supervise event execution, welcome guests, act as University representative\n- Hire, train and supervise volunteers and caterers\n- Manage event budgets, ensuring compliance with policies\n- Participate in marketing plans to maximize stakeholder awareness\n- Develop performance indicators, conduct consultations and surveys, analyze results and improve event protocols\n- Write reports, summaries and post-event evaluations\n- Establish and maintain effective working relationships with suppliers and partners\n\n## Qualifications\n- 5+ years — A similar role\n- Proven ability to formulate creative ideas and analyze, evaluate and negotiate details\n- Strong interpersonal and communication skills\n- Excellent problem-solving skills\n- Ability to work under pressure and meet strict deadlines\n- Self-reliance and good judgment\n- Project management experience\n- Experience in supervising teams and volunteers\n- Knowledge of budget management policies and practices\n- Strong organizational skills\n- Knowledge of computer systems and software: Windows, word processors, web applications, graphic design software, social media platforms, spreadsheets, databases, presentation software, internet browsers and email","12 months","","","","","","","","","","[]","[""word processors"",""web applications"",""graphic design software"",""social media platforms"",""spreadsheets"",""databases"",""presentation software"",""internet browsers"",""email""]","[""5+ years""]","[""College diploma in marketing, event management, fundraising, or communications""]","[]","[""Bilingual""]","","[""Windows""]","","","","[""description_over_500_chars"",""description_over_1000_chars""]"
"archive","Lead-Coordinator--Internship-Placements_JR38009","5380","0","hidden","Lead Coordinator, Internship Placements","Lead Coordinator, Internship Placements","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/Lead-Coordinator--Internship-Placements_JR38009","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/Lead-Coordinator--Internship-Placements_JR38009","Faculty of Education","Ottawa, ON","","$76,104-$96,135 year","## Overview\nReporting to the Senior Advisor, Program Management, Practicum office, the Lead Coordinator, Internship Placements is responsible for the planning, coordination and delivery of internship placements.\n\n## Responsibilities\n- Coordinate all logistical aspects of internship placements from start to finish, including updating risk management requirements and coordinating agreements/regulations with the Ontario College of Teachers\n- Manage student and preceptor evaluations; provide necessary statistics and data\n- Oversee planning of schedules and administrative tasks; develop and maintain procedural guides for internship placements\n- Ensure collaboration with partners for student onboarding; provide administrative support to internal and external committees\n- Collaborate with internal and external parties to ensure successful rollout of placements; build and maintain positive relationships with stakeholders (students, teachers, coordinators, schools, school boards, community partners)\n- Act as expert authority, develop training and reference material; enhance student experience through orientation and resolving challenges with preceptors\n- Ensure accurate, timely, and professional bilingual communications; maintain the internship web page\n\n## Qualifications\n- 4 years — Related experience\n- Experience in planning, organizing, and coordinating activities and projects\n- Ability to work and problem solve under pressure; strong interpersonal and relationship building skills\n- Proven ability to work with minimal supervision and make sound decisions in ambiguous situations\n- Advanced multi-tasking and organizational skills; high level of accuracy and attention to detail\n- Ability to communicate effectively with students, faculty, and external partners\n- Advanced knowledge of MS Word, MS Excel, MS Outlook, MS Teams, Zoom, uOcampus, Brightspace, uOplacement, and Adobe Pro\n\n## Nice to Have\n- Previous experience in an education or academic setting is considered an asset","12 months","","","","","","","","","","[]","[""Zoom"",""uOcampus"",""uOplacement""]","[""4 years""]","[""University degree in Administration, Business or similar""]","[]","[""English"",""French"",""Bilingual""]","","[""Word"",""Excel"",""Outlook"",""Adobe Acrobat"",""Brightspace"",""Microsoft Teams""]","","[""Education & mentoring"",""Planning & evaluation"",""Client care"",""Operations & compliance"",""Collaboration""]","[""Planning & evaluation"",""Client care"",""Collaboration"",""Student""]","[""description_over_500_chars"",""description_over_1000_chars""]"
"archive","Lead-Officer--Financial-Planning-and-Reporting_JR35258","4794","0","fully_parsed","","Lead Officer, Financial Planning and Reporting","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/Lead-Officer--Financial-Planning-and-Reporting_JR35258","","Finance, Faculty of Arts","Ottawa, ON","","$72,437-$91,502 year","## Overview\nReporting to the Manager of Finance, oversee day-to-day financial operations of the sector, ensuring sound financial management and providing advice to upper management to support long-term strategic planning. Supervise a team responsible for financial and administration operations.\n\n## Responsibilities\n- Oversee administration of internally and externally-funded budgets to ensure compliance with policies\n- Analyze financial statements against budgets, identify inconsistencies\n- Define budget priorities and provide expert advice on budget preparation, projections, and shortfalls\n- Develop key financial performance indicators and monitor performance\n- Oversee financial transaction processes, ensuring best practices and compliance\n- Develop and evaluate business practices and management tools for financial control\n- Act as approval agent for major purchases, travel advances, reimbursements, and credit card statements\n- Act as approval agent for procurement of goods and services\n- Oversee verification of payroll reports for all employee groups\n- Design and implement work methods, procedures, and processes; monitor compliance\n- Implement and manage filing and records management system\n- Prepare and analyze reports on cost/benefit analysis and financial performance\n- Supervise administrative support roles, organize priorities, and provide guidance\n\n## Qualifications\n- 5+ years — A similar role\n- Advanced knowledge of accounting principles from postsecondary studies in a related discipline or equivalent combination of education and experience\n- Knowledge of computer systems including financial systems, spreadsheets, databases\n- Experience in supervision\n- Experience in strategic planning\n- Experience in budget planning, control, and analysis\n- Experience in analyzing reports\n- Experience in interpreting, explaining, and applying policies and regulations\n- Ability to produce high quality work under pressure while meeting strict deadlines\n- Strong interpersonal, communication, and organizational skills\n- High level of discretion\n\n## Nice to Have\n- Professional accounting designation is an asset","13 months","","","","","","","","","","[]","[""financial systems"",""spreadsheets"",""databases""]","[""5+ years""]","","","[""Bilingual""]","","","","[""Planning & evaluation"",""Operations & compliance""]","[""Planning & evaluation"",""Operations & compliance"",""Research & improvement""]","[""description_over_500_chars"",""description_over_1000_chars""]"
"archive","Lead-Officer--Financial-Planning-and-Reporting_JR38096-1","7592","0","fully_parsed","Lead Officer, Financial Planning and Reporting","Lead Officer, Financial Planning and Reporting","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/Lead-Officer--Financial-Planning-and-Reporting_JR38096-1","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/Lead-Officer--Financial-Planning-and-Reporting_JR38096-1","Student Affairs, Finance, RVS, Client Relations, CDELC","Ottawa, ON","","$76,104-$96,135 year","## Overview\nOversee the day-to-day financial operations of the sector, ensuring sound financial management and providing advice to upper management for long-term strategic planning. Supervise and lead a team of employees performing financial and administrative functions.\n\n## Responsibilities\n- Oversee administration of internally and externally funded budgets, analyze financial statements, define budget priorities and provide expert advice on budget preparation and projections.\n- Develop key financial performance indicators and monitor performance.\n- Oversee financial transaction processes, develop and evaluate business practices for financial control and act as approval agent for major purchases, travel advances, reimbursements and credit card statements.\n- Act as approval agent for procurement of goods and services.\n- Oversee verification of payroll reports for all employee groups, ensuring salary accuracy.\n- Design and implement work methods and procedures, monitor compliance.\n- Implement and manage records management system to ensure confidentiality and availability for audit.\n- Prepare and analyze cost/benefit and financial performance reports, provide recommendations to managers.\n- Supervise administrative support roles, organize priorities and provide guidance.\n\n## Qualifications\n- A similar role\n- Advanced knowledge of accounting principles normally acquired through postsecondary studies in a related discipline or equivalent combination.\n- Knowledge of computer systems and software including and.\n- Experience in supervision.\n- Experience participating in strategic planning.\n- Experience in budget planning, control and analysis.\n- Experience in analyzing reports.\n- Experience in interpreting, explaining and applying policies and regulations.\n- Ability to produce high quality work under pressure while meeting strict deadlines.\n- Strong interpersonal, communication and organizational skills.\n- High level of discretion.\n\n## Nice to Have\n- Professional accounting designation is an asset.","","","","","","","","","","","[""Pension"",""Group Insurance"",""Employee Assistance Program""]","","[""5+ years""]","[]","[]","[""Bilingual""]","[]","[""financial systems"",""spreadsheets"",""databases"",""Internet"",""e-mail""]","","[]","","[""description_over_500_chars"",""description_over_1000_chars""]"
"archive","Lead-Technician--Visual-Arts_JR38079","7583","0","fully_parsed","Lead Technician, Visual Arts","Lead Technician, Visual Arts","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/Lead-Technician--Visual-Arts_JR38079","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/Lead-Technician--Visual-Arts_JR38079","Department of Visual Arts","Ottawa, ON","","$85,040-$107,421 year","## Overview\nProvide technical and pedagogical support to the Visual Arts Department to ensure safe and efficient operation of workshops and studio spaces, supporting teaching, research-creation and exhibition activities.\n\n## Responsibilities\n- Provide technical support and guidance to students, faculty and visiting artists in woodworking and metalworking.\n- Teach one undergraduate studio course per year in sculpture or related field, including course design, delivery and evaluation.\n- Manage and maintain workshop facilities, equipment and materials, including inspections, repairs and coordination.\n- Implement and enforce health and safety policies, provide training, assess risks and manage hazardous materials.\n- Liaise with university services for major building issues and collaborate on renovations and maintenance.\n- Prepare and maintain technical documentation, safety procedures and instructional materials.\n- Coordinate workshop access, scheduling and availability of equipment and materials.\n- Manage procurement and inventory of materials, tools and equipment.\n- Maintain records, equipment logs and maintenance schedules.\n- Support planning and execution of exhibitions and student installations.\n- Participate in strategic planning for workshop improvements.\n- Supervise and train student assistants, ensuring WHMIS training and safety compliance.\n\n## Qualifications\n- Technical practices, tools, equipment and shop environments\n- Ability to teach technical skills at basic and advanced levels.\n- Experience delivering workshops and technical demonstrations.\n- Knowledge of health and safety standards\n- Ability to manage workshop operations, inventory and equipment maintenance.\n- Ability to manage supplies, ordering and budgets.\n- Experience supporting artistic production and exhibition installation.\n- Ability to work independently and manage multiple priorities.\n- Strong organizational and problem-solving skills.\n- Ability to build respectful relationships with diverse students and faculty.","Permanent","","","","","","","","","","[]","[]","[""3+ years""]","[""Master's degree in fine arts or related field""]","[]","[""Bilingual""]","[""WHMIS""]","","","[]","","[""description_over_500_chars"",""description_over_1000_chars""]"
"archive","Manager--Animal-Care-Operations_JR35516-1","4036","0","fully_parsed","","Manager, Animal Care Operations","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/Manager--Animal-Care-Operations_JR35516-1","","Animal Care and Veterinary Services","Ottawa, ON","","$107,503-$134,379 year","","","","","","","","","","","","[]","[]","","","","","","","","","","[]"
"archive","Manager--Animal-Care-Training-and-Program-Compliance_JR37843","4455","0","fully_parsed","","Manager, Animal Care Training and Program Compliance","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/Manager--Animal-Care-Training-and-Program-Compliance_JR37843","","Animal Care and Veterinary Services","Ottawa, ON","","$107,503-$134,379 year","## Overview\nReporting to the Senior Director, Animal Care and Veterinary Service, the incumbent leads the development, implementation, and oversight of the training and competency programs within Animal Care and Veterinary Services. This role ensures that learning programs support animal welfare, regulatory compliance, research excellence, and employee development.\n\n## Responsibilities\n- Develop and maintain an integrated learning and development framework for Animal Care and Veterinary Services\n- Conduct training needs assessments in collaboration with veterinarians, researchers, and stakeholders\n- Ensure all legislated and mandatory training is implemented and documented in compliance with CCAC guidelines and university policies\n- Manage human resources including performance management, staffing, and workforce planning\n- Provide strategic leadership on refinements in animal experimentation related to the 3Rs (Replacement, Reduction, Refinement)\n- Lead the Post-Approval Monitoring (PAM) program to ensure compliance with approved protocols and regulatory requirements\n\n## Qualifications\n- 7 years — Laboratory animal care and use program encompassing regulatory compliance and training, or 5 years as a Training Coordinator\n- 3 years — Managing a team\n- Bachelor’s degree in biological sciences, veterinary technology, animal science, or related field; advanced degree or relevant certifications (e.g., RLAT, CMAR, CPIA, Certified Trainer) considered an asset, or equivalent combination of skills and experience\n- Demonstrated theoretical and practical knowledge in veterinary technology and laboratory animal science, including CCAC policies and OMAFA regulations\n- Expertise in training program development, instructional design, and adult learning methodologies\n- Proficiency in learning management systems\n- Strong leadership, coaching, and mentoring capabilities\n- Advanced organizational, analytical, and program management skills\n- Effective communication and interpersonal skills\n\n## Nice to Have\n- Advanced degree or relevant certifications (e.g., RLAT, CMAR, CPIA, Certified Trainer)","","","","","","","","","","","[]","[""RLAT"",""CMAR"",""CPIA""]","[""7 years"",""3 years""]","","","[""English"",""French"",""Bilingual""]","","","","","","[""description_over_500_chars"",""description_over_1000_chars""]"
"archive","Manager--Communications-and-Marketing_JR37518","1482","0","fully_parsed","","Manager, Communications and Marketing","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/Manager--Communications-and-Marketing_JR37518","","Faculty of Science","Ottawa, ON","","$107,503-$134,379 year","## Overview\nReporting to the Dean, the incumbent provides strategic and operational leadership in developing, planning and implementing all aspects of internal and external communications and marketing, including digital communications, public relations, branding and event management, to improve the visibility of the faculty or service and enhance its reputation. Manages the faculty or service’s marketing and communications team and provides expert advice to senior managers on all aspects of marketing and communications.\n\n## Responsibilities\n- **Strategic Planning:** Defines the faculty or service’s strategic direction with regard to marketing and communications by setting objectives, identifying target audiences, adopting various tactics and methods, and establishing performance indicators. Provides leadership in developing and implementing marketing and communications strategies, which deal with digital communications, branding, public relations, and event management, to ensure the visibility of the faculty or service and enhance its reputation. Develops and implements annual marketing and communication action plans that align with current strategies.\n- **Human Resources Management:** Hires, supervises and evaluates those who work in the faculty or service’s marketing and communications sector, and ensures that they have the training and tools needed to efficiently and effectively do their jobs. Applies human resources management procedures and regulations.\n- **Operational Management:** Defines work priorities and deadlines for the sector based on the issues involved. Develops an operational schedule and determines the resources needed to meet deadlines. Develops and implements internal processes, procedures and regulations to improve the operational effectiveness of the sector.\n- **Budget Management:** Designs, manages and monitors the budget allocated to the faculty or service’s marketing and communication sector while complying with related policies, regulations and procedures.\n- **Event Management:** Leads the organization of internal events, such as career fairs, conferences, galas and forums to ensure they align with the current strategy. Represents the faculty or service and serves as the master of ceremonies for certain events and activities. In collaboration with various stakeholders, negotiates sponsorship agreements for various activities and events.\n\n## Qualifications\n- Minimum seven (7) years of experience in a similar role.\n- Experience in managing and supervising employees.\n- Strong interpersonal and communication skills.\n- Excellent public relations skills.\n- Experience in developing and implementing strategic communications and marketing plans, including experience in media relations, Web and online strategies, advertising and event management.\n- Experience in managing projects.\n- Ability to deal with competing priorities and meet strict deadlines.\n- Ability to determine and plan for physical and material resources.\n- Knowledge of budget management principles and practices.\n- Experience in analyzing and solving problems.\n- Ability to work well under pressure and to adapt easily and quickly; excellent judgment and discretion.\n- Experience in delivering oral presentations.\n- Knowledge of computer systems and software such as Windows, word processors, graphic design and web applications, social media platforms, spreadsheets, databases, presentation software, internet browsers and email.\n\n## Nice to Have\n- None specified","","","","","","","","","","","[]","[]","","[""Bachelor's degree in marketing, communications, or a related field""]","[]","[""Bilingual""]","","[""Windows""]","","","","[""description_over_500_chars"",""description_over_1000_chars""]"
"archive","Manager--Financial-Aid-and-Awards-Services_JR35204","4020","0","fully_parsed","","Manager, Financial Aid and Awards Services","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/Manager--Financial-Aid-and-Awards-Services_JR35204","","Student Affairs, Financial Aid and Awards Services","Ottawa, ON","","$107,503-$134,379 year","## Overview\nProvide strategic and operational leadership in the planning, development, organization, control, quantitative data analysis, and delivery of services within the Financial Aid and Scholarships Office. Serve as an expert advisor to the university community and external clients regarding student funding opportunities.\n\n## Responsibilities\n- Develop and implement a plan for all financial aid and scholarship operations to process applications efficiently and communicate eligibility decisions quickly\n- Ensure sound operational management of department resources with a business-oriented vision to increase return on investment\n- Manage all department activities, including human and material resource allocation, work distribution, implementation of work methods, and website content management\n- Implement high-quality standards, fair policies, and clear regulations; establish year-round processes to maintain data integrity\n- Establish effective communication models to address concerns of applicants, students, parents, educational institutions, academic advisors, and faculties\n- Maintain ongoing relationships with other departments and faculties to foster customer service philosophy and cooperation\n- Implement rigorous quality control mechanisms for consistency, fairness, and efficiency in file review and analysis\n- Develop planning tools and systems for collecting statistical and qualitative data; design and administer surveys to improve business processes\n- Ensure compliance with university regulations by evaluating employee training programs and implementing training sessions\n- Recruit, select, train, and evaluate employees; resolve conflicts; establish leave approval guidelines\n- Develop and promote the department's mission through communication strategies in collaboration with Communications Department\n\n## Qualifications\n- 5 years — Managing human, material, or financial resources\n- 3 years — A financial aid and scholarships office\n- 3 years — Implementing effective change management strategies and concrete action plans\n- Experience managing large-scale, system-wide projects involving multiple components (e.g., major technological component, HR component, implementation of new regulation or policy)\n- Experience and skills contributing to development of external partnerships\n- Experience in developing, interpreting, explaining, and applying regulations and procedures\n- Knowledge and experience with information technologies, particularly computerized management systems\n- Excellent interpersonal and communication skills; excellent public relations abilities\n- Demonstrated ability to analyze documents qualitatively and quantitatively to implement optimal business processes\n- Ability to design and draft reports, communication tools, regulations, and procedures\n- Fluency in both official languages (spoken and written)\n- Experience working with the public\n\n## Compensation & Benefits\n- Benefits include pension, health, dental","","","","","","","","","","","[""pension"",""health"",""dental""]","[""Microsoft Office""]","[""5 years"",""3 years""]","[""Theoretical and practical knowledge of financial management and administration, normally acquired through a university bachelor’s degree in administration or related field""]","[]","[""Bilingual""]","","","","","","[""description_over_500_chars"",""description_over_1000_chars""]"
"archive","Nurse-Practitioner---Mental-Health_JR37829","3240","0","fully_parsed","Nurse Practitioner","Nurse Practitioner","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/Nurse-Practitioner---Mental-Health_JR37829","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/Nurse-Practitioner---Mental-Health_JR37829","Student Affairs, Health and Wellness Centre Operations","Ottawa, ON","","$107,503-$134,379 year","## Overview\nProvides primary comprehensive health care services in the areas of prevention, treatment of disease and injury and support for students in accordance with the College of Nurses of Ontario’s Standards of Practice for Registered Nurses in the Extended Class. Works both independently and in collaboration with other members of the interdisciplinary team.\n\n## Responsibilities\n- Conduct health assessments, diagnosis, therapeutics and health education for students following protocols and standards.\n- Complete health assessments and document medical information in the electronic medical record; maintain confidentiality per legislation and policies.\n- Communicate diagnosis and treatment plan options; provide acute and chronic care management autonomously and consult with physicians or other providers as needed.\n- Prescribe treatments, make prescriptions, referrals for investigations and consultations within scope of practice.\n- Respond to emergency situations and implement appropriate interventions.\n- Adhere to infection control safety standards.\n\n## Qualifications\n- As a Nurse Practitioner in a primary or tertiary setting\n- Valid certification for Basic Life Saving.\n- Working knowledge of legislation (Health Care Consent Act, Personal Health Information Protection Act, Regulated Health Professions Act, etc.).\n- Excellent interpersonal skills and commitment to inter-professional care.\n- Demonstrated ability to work independently and collaboratively in an interdisciplinary team.\n- Experience with mental health issues including trauma-informed care, crisis management and pharmacological management of mood and anxiety disorders.\n- Strong health assessment, clinical judgment, analytical and problem-solving skills.\n- Ability to deal with sensitive, confidential, high-risk situations and propose creative solutions.\n\n## Nice to Have\n- Working exposure in a post-secondary teaching institution.\n- Previous experience","","","","","","","","","","","[""Pension"",""Health Insurance"",""Dental Insurance""]","[""Electronic Medical Records"",""Telus PS suite"",""OSCAR"",""Purkinje""]","[""3 years""]","[""Master's degree in Nursing - Primary Health Care""]","[""RN-EC (CNO)""]","[""French"",""Bilingual""]","","","","[""Planning & evaluation"",""Client care"",""Operations & compliance""]","[""Planning & evaluation"",""Operations & compliance"",""Collaboration""]","[""description_over_500_chars"",""description_over_1000_chars""]"
"archive","PT-Automne-2026-MAT1702-C00_JR33062","3419","0","fully_parsed","Course Instructor","Course Instructor","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/PT-Automne-2026-MAT1702-C00_JR33062","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/PT-Automne-2026-MAT1702-C00_JR33062","Department of Mathematics and Statistics","Ottawa, ON","","$239.47 hour","## Overview\nPart-time teaching position for MAT1702 Méthodes mathématiques II at the University of Ottawa's Faculty of Science.\n\n## Responsibilities\n- Deliver lectures for course MAT1702 (sections C00) on Tuesdays and Thursdays 17:30-19:00\n- Coordinate across all sections of the course\n\n## Qualifications\n- Expert-level knowledge\n- Must coordinate across all sections","","","","","","","","","","Fall 2026","[]","[""LaTeX""]","","[""Doctorate in mathematics""]","[]","","","","","[]","","[]"
"archive","Policy-Assistant--Student----Refugee-Hub-Knowledge-Team_JR27227","4119","0","fully_parsed","","Policy Assistant (Student) - Refugee Hub Knowledge Team","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/Policy-Assistant--Student----Refugee-Hub-Knowledge-Team_JR27227","","HR_7701_2C","Ottawa, ON","","$26.33 hour","## Overview\nThe University of Ottawa Refugee Hub works at the intersection of research, policy, and programming to champion protection solutions for refugees. The Knowledge Team ensures policy and programmatic work is informed by world-class knowledge generation, focusing on refugee sponsorship, resettlement, and complementary pathways. Flagship partnerships include the Global Refugee Sponsorship Initiative (GRSI), the Third Country Solutions Identification and Referral Network, EU-PASSWORLD, and Resettlement Plus.\n\n## Responsibilities\n- Provide policy analysis, research support, documentation, data management, and administrative assistance\n- Contribute to content development for projects such as Resettlement Plus\n- Assist with database management and organization\n- Support development of Hub communication products to disseminate knowledge\n- Assist with publication and promotion of knowledge products\n- Support the Hub's participation in and hosting of academic and civil society conferences, workshops, meetings, and lectures\n- Assist in preparing grant proposals and reports for funders and stakeholders\n- Provide other support as determined by the Principal Analyst related to the Knowledge Team's priorities\n\n## Qualifications\n- 1+ years — Relevant experience\n- Strong research, analytical, and coordination skills with exceptional attention to detail and accuracy\n- Demonstrated maturity, tact, integrity, and diplomacy with a professional presence and ability to exercise independent judgment and flexibility\n\n## Nice to Have\n- Interest in and/or experience with policy and research in the fields of refugee law, global migration policy, or migration issues\n\n## Compensation & Benefits\n$26.33/hour for 10 hours per week, with occasional overtime as needed.","7 months","","","","","","","","","","[]","[]","[""1+ years""]","[""Must be currently enrolled in a law or graduate degree (social sciences) program and plan to maintain enrolment for 2025/2026 academic terms""]","[]","[""English""]","","","","[""Operations & compliance"",""Research & improvement""]","[""Planning & evaluation"",""Operations & compliance"",""Research & improvement""]","[""description_over_500_chars"",""description_over_1000_chars""]"
